Siruta,Localitate,PlantePermanente,PlanteNepermanente,PlanteInmultire,CrestereaAnimalelor,FermeMixte,ActivitatiAuxiliare
151530,Balaceana,0.0,0.0,0.0,7532.0,0.0,0.0
110571,Bacles,0.0,0.0,0.0,0.0,0.0,0.0
69615,Vulcana-Bai,0.0,0.0,0.0,0.0,0.0,0.0
159730,Oras Macin,5.0645016E7,80519.0,0.0,85157.0,5444124.0,35355.0
20466,Margineni,338084.0,0.0,0.0,56.0,0.0,112906.0
77812,Municipiul Targu Jiu,287384.0,110798.0,0.0,1.904855E7,175634.0,0.0
28665,Ciumeghiu,8178129.0,0.0,0.0,2000.0,0.0,4027092.0
135164,Scorteni,0.0,0.0,0.0,0.0,0.0,0.0
53247,Maureni,1.6582467E7,0.0,0.0,151848.0,0.0,1.0095137E7
151549,Hartop,0.0,0.0,0.0,0.0,0.0,0.0
12288,Silindia,0.0,0.0,0.0,0.0,0.0,414427.0
126978,Falcoiu,0.0,0.0,0.0,0.0,0.0,0.0
151558,Voitinel,0.0,0.0,0.0,0.0,0.0,0.0
4106,Calnic,0.0,0.0,0.0,0.0,0.0,0.0
61452,Comana,6563168.0,15190.0,0.0,0.0,0.0,0.0
151567,Ciprian Porumbescu,0.0,0.0,0.0,0.0,13200.0,0.0
94223,Perisoru,1.9812972E7,0.0,0.0,0.0,0.0,1070702.0
118799,Petelea,7440.0,196529.0,0.0,0.0,0.0,0.0
102419,Curcani,541291.0,0.0,0.0,0.0,0.0,0.0
176150,Fitionesti,351109.0,110899.0,0.0,0.0,0.0,0.0
159767,Oras Sulina,0.0,0.0,0.0,0.0,0.0,0.0
53274,Mehadia,0.0,0.0,0.0,0.0,0.0,0.0
151576,Berchisesti,0.0,0.0,0.0,0.0,0.0,0.0
151585,Poieni-Solca,0.0,0.0,0.0,0.0,0.0,0.0
28709,Campani,0.0,0.0,0.0,0.0,0.0,137932.0
118824,Pogaceaua,522967.0,0.0,0.0,2475133.0,0.0,0.0
127019,Farcasele,2678069.0,0.0,0.0,0.0,0.0,0.0
36907,Cristesti,1204405.0,0.0,0.0,0.0,0.0,0.0
159785,Baia,3.9874407E7,0.0,0.0,165792.0,1.1148583E7,544728.0
45101,Berca,0.0,0.0,11400.0,0.0,0.0,0.0
4142,Cricau,453236.0,0.0,0.0,411240.0,0.0,0.0
102446,Daia,6262408.0,436108.0,0.0,0.0,0.0,261719.0
167981,Municipiul Dragasani,988125.0,2886292.0,0.0,1202842.0,145891.0,800950.0
12340,Simand,7242328.0,0.0,0.0,0.0,0.0,275450.0
135226,Secaria,0.0,0.0,0.0,0.0,0.0,0.0
94269,Reviga,1183028.0,0.0,0.0,0.0,1746076.0,0.0
102473,Dascalu,3570648.0,0.0,0.0,0.0,0.0,4906131.0
61513,Corbu,2761799.0,0.0,0.0,255437.0,574382.0,721991.0
135244,Sangeru,0.0,35942.0,0.0,0.0,358909.0,0.0
53327,Mehadica,0.0,0.0,0.0,0.0,0.0,0.0
12368,Siria,6353214.0,1040853.0,0.0,12198.0,0.0,3378052.0
20563,Municipiul Onesti,126022.0,0.0,0.0,2441793.0,0.0,2.0435318E7
176212,Garoafa,0.0,0.0,0.0,0.0,8013397.0,0.0
77910,Balesti,273367.0,0.0,123082.0,50638.0,0.0,0.0
36952,Cristinesti,2.0081076E7,0.0,0.0,0.0,0.0,0.0
143450,Municipiul Sibiu,1.2334994E7,9951677.0,0.0,8315232.0,2.651626E7,3565.0
127064,Ganeasa,662004.0,0.0,0.0,0.0,0.0,703024.0
28763,Cociuba Mare,4188545.0,0.0,0.0,0.0,606452.0,0.0
4188,Craciunelu De Jos,0.0,0.0,0.0,0.0,0.0,0.0
53345,Naidas,0.0,0.0,0.0,0.0,0.0,0.0
110688,Balvanesti,0.0,0.0,0.0,0.0,0.0,0.0
159847,Beidaud,7757999.0,0.0,0.0,0.0,0.0,2.0516254E7
94312,Roseti,5.2419289E7,0.0,0.0,0.0,0.0,194990.0
168041,Oras Horezu,0.0,0.0,0.0,96900.0,0.0,0.0
12402,Sistarovat,0.0,0.0,0.0,0.0,0.0,0.0
86133,Tulghes,0.0,0.0,0.0,0.0,0.0,0.0
61559,Crucea,1.4525225E7,1319701.0,0.0,0.0,0.0,9749.0
94330,Salcioara,7721282.0,0.0,0.0,0.0,0.0,0.0
53372,Obreja,9856.0,0.0,0.0,0.0,0.0,0.0
102525,Darasti-Ilfov,0.0,0.0,0.0,0.0,0.0,0.0
143487,Cristian,194370.0,0.0,0.0,1.0830227E7,0.0,0.0
20607,Gura Vaii,0.0,0.0,0.0,0.0,0.0,0.0
151683,Municipiul Turnu Magurele,1.7898204E7,0.0,0.0,0.0,0.0,0.0
159883,C.a. Rosetti,0.0,0.0,0.0,0.0,0.0,0.0
143502,Poplaca,66347.0,0.0,0.0,0.0,0.0,0.0
102543,1 Decembrie,2318827.0,3792665.0,2517739.0,0.0,0.0,100637.0
4240,Daia Romana,0.0,0.0,0.0,545706.0,57086.0,0.0
28816,Copacel,0.0,0.0,0.0,0.0,0.0,0.0
135315,Starchiojd,0.0,0.0,0.0,0.0,0.0,0.0
118931,Rastolita,0.0,0.0,0.0,0.0,0.0,0.0
37011,Dersca,20837.0,0.0,0.0,10295.0,213871.0,70076.0
110740,Breznita-Motru,0.0,0.0,0.0,0.0,0.0,0.0
127126,Giuvarasti,721959.0,0.0,0.0,0.0,0.0,0.0
151709,Ciuperceni,5590938.0,0.0,0.0,0.0,0.0,238837.0
143520,Rasinari,0.0,0.0,0.0,10060.0,0.0,0.0
12457,Taut,151092.0,0.0,0.0,0.0,0.0,0.0
94376,Saveni,1.3186718E7,0.0,0.0,0.0,0.0,0.0
127144,Gostavatu,0.0,0.0,0.0,0.0,0.0,5430.0
102570,Domnesti,238267.0,0.0,0.0,0.0,0.0,612035.0
4268,Dostat,102620.0,1160467.0,0.0,7358974.0,0.0,0.0
86188,Tusnad,3173240.0,0.0,0.0,0.0,582890.0,0.0
176301,Gugesti,1026953.0,0.0,0.0,0.0,0.0,0.0
53425,Paltinis,0.0,0.0,0.0,0.0,0.0,0.0
61620,Cumpana,3906859.0,0.0,0.0,0.0,0.0,0.0
151736,Islaz,1.6262861E7,0.0,0.0,0.0,0.0,0.0
45245,Bisoca,0.0,0.0,0.0,21965.0,0.0,0.0
20670,Stefan Cel Mare,62993.0,0.0,0.0,0.0,0.0,0.0
168130,Oras Ocnele Mari,0.0,0.0,0.0,0.0,0.0,0.0
37057,Dangeni,555099.0,0.0,0.0,0.0,0.0,0.0
78016,Dragutesti,0.0,0.0,0.0,0.0,0.0,0.0
127171,Gradinari,3103141.0,0.0,0.0,0.0,0.0,0.0
143557,Selimbar,0.0,0.0,0.0,0.0,135578.0,42557.0
159945,Carcaliu,3301705.0,0.0,0.0,0.0,0.0,0.0
102605,Dragomiresti-Vale,510881.0,0.0,0.0,2124759.0,0.0,0.0
4302,Farau,303870.0,0.0,0.0,0.0,0.0,0.0
86222,Ulies,0.0,0.0,0.0,0.0,0.0,0.0
176338,Gura Calitei,0.0,0.0,0.0,0.0,0.0,0.0
151763,Lita,9843943.0,0.0,0.0,0.0,0.0,0.0
118995,Raciu,39289.0,0.0,0.0,288232.0,3980178.0,109684.0
28889,Cristioru De Jos,0.0,0.0,0.0,0.0,0.0,0.0
159963,Casimcea,0.0,0.0,0.0,0.0,0.0,0.0
94429,Scanteia,1.3796056E7,0.0,0.0,0.0,0.0,0.0
12509,Tarnova,1279171.0,394352.0,0.0,0.0,0.0,0.0
110820,Breznita-Ocol,0.0,0.0,0.0,0.0,0.0,0.0
61675,Deleni,3987175.0,0.0,0.0,292119.0,3121557.0,1570365.0
37100,Dobarceni,4181235.0,0.0,0.0,0.0,3780.0,0.0
151790,Municipiul Alexandria,1.18899343E8,0.0,0.0,1.783795E7,2.6189416E7,700760.0
135404,Surani,613848.0,0.0,0.0,0.0,0.0,0.0
102641,Dragoesti,6445472.0,0.0,0.0,0.0,2.8213856E7,0.0
53489,Coronini,107630.0,0.0,0.0,0.0,0.0,0.0
94456,Sfantu Gheorghe,3.4341474E7,0.0,0.0,1.9089515E7,0.0,0.0
127224,Grojdibodu,1928572.0,0.0,0.0,0.0,0.0,368280.0
143619,Municipiul Medias,877141.0,39459.0,0.0,8733794.0,0.0,0.0
135431,Sirna,0.0,0.0,0.0,0.0,355285.0,1165462.0
78089,Turcinesti,302055.0,0.0,0.0,78726.0,0.0,0.0
53513,Pojejena,101546.0,0.0,0.0,0.0,0.0,672913.0
151816,Nanov,8.8329631E7,0.0,0.0,737708.0,0.0,220580.0
28941,Curatele,0.0,0.0,0.0,0.0,0.0,0.0
69900,Municipiul Craiova,1.91821435E8,2467372.0,0.0,4.6658973E7,1350642.0,7399313.0
4366,Galda De Jos,1.3777829E7,0.0,0.0,4.76636865E8,513714.0,65344.0
127251,Ianca,7769606.0,0.0,0.0,0.0,0.0,1834279.0
45334,Blajani,0.0,0.0,0.0,0.0,0.0,1106673.0
151834,Poroschia,0.0,0.0,0.0,0.0,3334172.0,828410.0
110875,Brosteni,0.0,0.0,0.0,0.0,0.0,0.0
12572,Varadia De Mures,0.0,0.0,0.0,39676.0,0.0,0.0
143646,Tarnava,0.0,0.0,0.0,0.0,0.0,0.0
94492,Stelnica,282085.0,0.0,0.0,0.0,41990.0,597766.0
86311,Varsag,0.0,0.0,0.0,0.0,0.0,0.0
168229,Alunu,0.0,0.0,0.0,0.0,0.0,0.0
61737,Dobromir,9825817.0,0.0,0.0,0.0,0.0,0.0
20778,Oras Buhusi,4114275.0,0.0,0.0,0.0,1343667.0,0.0
160047,Ceatalchioi,0.0,0.0,0.0,0.0,0.0,0.0
102703,Dridu,2.4590512E7,0.0,0.0,0.0,0.0,0.0
45361,Boldu,7831446.0,0.0,0.0,0.0,0.0,180717.0
37173,Draguseni,0.0,0.0,0.0,0.0,0.0,0.0
127288,Iancu Jianu,0.0,0.0,0.0,2416.0,0.0,0.0
78141,Municipiul Motru,7839.0,0.0,900.0,0.0,0.0,67999.0
151870,Municipiul Rosiori De Vede,1.1026204E7,0.0,0.0,2045328.0,3824582.0,821723.0
176445,Homocea,0.0,0.0,0.0,0.0,0.0,0.0
143682,Oras Agnita,232956.0,0.0,0.0,0.0,1302274.0,0.0
86339,Voslabeni,0.0,0.0,0.0,0.0,0.0,0.0
94535,Suditi,3107472.0,0.0,0.0,160.0,2615970.0,498090.0
29001,Curtuiseni,2947511.0,0.0,0.0,0.0,0.0,137250.0
53577,Prigor,0.0,0.0,0.0,0.0,0.0,0.0
45389,Bozioru,0.0,0.0,0.0,0.0,0.0,0.0
69964,Bucovat,1984733.0,0.0,0.0,0.0,0.0,0.0
135501,Soimari,0.0,0.0,0.0,0.0,0.0,0.0
20821,Oras Comanesti,34257.0,0.0,0.0,0.0,0.0,0.0
127322,Icoana,5324805.0,0.0,0.0,0.0,0.0,540704.0
102749,Oras Fierbinti-Targ,7755609.0,0.0,0.0,910259.0,0.0,0.0
160092,Ceamurlia De Jos,2.5807006E7,0.0,0.0,0.0,0.0,0.0
86366,Zetea,0.0,583146.0,0.0,0.0,0.0,0.0
37217,Durnesti,473554.0,0.0,0.0,143568.0,0.0,0.0
12643,Vinga,1.0103641E7,0.0,0.0,0.0,0.0,556872.0
94562,Stefan Cel Mare,1.3599885E7,0.0,0.0,0.0,0.0,0.0
110946,Burila Mare,571985.0,0.0,0.0,0.0,0.0,0.0
151905,Oras Videle,1.9999657E7,120143.0,0.0,0.0,0.0,0.0
29038,Derna,0.0,0.0,0.0,0.0,0.0,0.0
61808,Garliciu,0.0,0.0,0.0,0.0,0.0,0.0
119153,Rusii-Munti,0.0,0.0,0.0,0.0,0.0,0.0
94580,Stefan Voda,1.4702752E7,0.0,0.0,0.0,0.0,3409112.0
143735,Oras Cisnadie,1.6310637E7,156334.0,0.0,1.1730561E7,154507.0,0.0
168309,Amarasti,0.0,0.0,0.0,0.0,0.0,0.0
176506,Jaristea,0.0,1992409.0,0.0,0.0,0.0,0.0
135547,Sotrile,0.0,0.0,0.0,0.0,0.0,0.0
160127,Cerna,1.0676959E7,0.0,0.0,0.0,63410.0,843652.0
151932,Crevenicu,0.0,0.0,0.0,0.0,0.0,0.0
4482,Garbova,8838187.0,113524.0,0.0,3.6004399E7,0.0,0.0
61826,Ghindaresti,6414333.0,0.0,0.0,0.0,0.0,0.0
53639,Ramna,9194.0,0.0,0.0,0.0,8054014.0,0.0
127368,Izbiceni,21789.0,0.0,0.0,0.0,0.0,0.0
102794,Floresti-Stoenesti,0.0,0.0,0.0,0.0,0.0,460240.0
20876,Municipiul Moinesti,385270.0,0.0,0.0,52542.0,109650.0,0.0
94606,Ulmu,1.0915287E7,0.0,0.0,0.0,0.0,0.0
12689,Varfurile,0.0,0.0,0.0,0.0,0.0,0.0
143771,Oras Copsa Mica,0.0,0.0,0.0,0.0,0.0,0.0
127386,Izvoarele,44314.0,0.0,0.0,0.0,0.0,0.0
111006,Butoiesti,53859.0,0.0,0.0,0.0,0.0,0.0
37280,Oras Flamanzi,197161.0,0.0,0.0,0.0,82551.0,0.0
29092,Diosig,5316349.0,0.0,0.0,0.0,0.0,198032.0
176551,Jitia,0.0,0.0,0.0,0.0,0.0,0.0
86438,Madaras,0.0,0.0,0.0,0.0,0.0,5542.0
119206,Saschiz,2615368.0,1216440.0,0.0,472232.0,0.0,352997.0
151978,Oras Zimnicea,1.646779092E9,2461153.0,0.0,0.0,6765066.0,0.0
53675,Racasdia,5799581.0,0.0,0.0,5018979.0,0.0,0.0
4525,Garda De Sus,0.0,0.0,0.0,0.0,0.0,0.0
20910,Oras Slanic-Moldova,0.0,0.0,103173.0,1320.0,0.0,0.0
160172,Chilia Veche,30095.0,0.0,1100.0,0.0,0.0,0.0
61871,Independenta,1.5918595E7,0.0,0.0,2.2025747E7,0.0,36555.0
86446,Cozmeni,2829623.0,0.0,0.0,0.0,0.0,0.0
127411,Leleasca,0.0,0.0,0.0,0.0,0.0,0.0
78258,Oras Novaci,0.0,0.0,0.0,906583.0,418652.0,16256.0
86453,Tomesti,0.0,0.0,0.0,0.0,0.0,0.0
168372,Oras Babeni,0.0,0.0,0.0,2703384.0,2524200.0,4818053.0
102838,Frasinet,1720156.0,0.0,0.0,0.0,0.0,0.0
45496,Bradeanu,1785902.0,0.0,0.0,0.0,0.0,1.454251E7
94651,Unirea,2360594.0,0.0,0.0,0.0,0.0,0.0
86461,Ciceu,0.0,0.0,0.0,20324.0,0.0,0.0
143806,Oras Dumbraveni,61459.0,5992.0,0.0,0.0,6463281.0,0.0
151996,Balaci,3618479.0,0.0,0.0,0.0,0.0,1070093.0
135618,Stefesti,0.0,0.0,0.0,0.0,0.0,0.0
53700,Eftimie Murgu,0.0,0.0,0.0,0.0,0.0,0.0
119242,Oras Sarmasu,0.0,0.0,0.0,3470887.0,0.0,432734.0
37324,Frumusica,1.4632157E7,0.0,0.0,0.0,97687.0,1540275.0
86479,Leliceni,0.0,0.0,0.0,0.0,0.0,0.0
70094,Isalnita,347306.0,24946.0,0.0,0.0,0.0,0.0
86487,Porumbeni,0.0,0.0,0.0,0.0,0.0,0.0
86495,Racu,283929.0,0.0,0.0,0.0,0.0,0.0
70110,Podari,7060501.0,0.0,0.0,4945673.0,0.0,0.0
53728,Rusca Montana,0.0,0.0,0.0,0.0,0.0,0.0
94688,Valea Ciorii,5276755.0,0.0,0.0,0.0,0.0,310495.0
29154,Dobresti,0.0,0.0,0.0,0.0,0.0,0.0
45539,Braesti,0.0,0.0,0.0,0.0,0.0,0.0
160225,Ciucurova,1.2274255E7,0.0,0.0,0.0,0.0,178912.0
86501,Satu Mare,0.0,0.0,0.0,0.0,0.0,0.0
135654,Talea,0.0,0.0,0.0,0.0,0.0,0.0
152038,Babaita,0.0,0.0,0.0,1749147.0,0.0,0.0
20965,Oras Targu Ocna,0.0,0.0,0.0,41089.0,7170.0,0.0
176613,Maicanesti,5777932.0,0.0,0.0,2798153.0,0.0,433554.0
143851,Oras Ocna Sibiului,948826.0,0.0,1573462.0,0.0,0.0,0.0
12778,Zabrani,2684906.0,0.0,0.0,315369.0,0.0,49987.0
86519,Santimbru,5540.0,0.0,0.0,0.0,0.0,0.0
78329,Oras Targu Carbunesti,592929.0,0.0,0.0,0.0,0.0,0.0
111097,Cazanesti,0.0,0.0,0.0,0.0,0.0,0.0
53755,Sacu,0.0,0.0,0.0,837727.0,0.0,0.0
102909,Fratesti,2.2975162E7,0.0,0.0,6297252.0,0.0,201209.0
61951,Ion Corvin,0.0,0.0,0.0,0.0,0.0,0.0
135681,Tataru,0.0,0.0,0.0,0.0,0.0,0.0
127493,Maruntei,8475914.0,0.0,0.0,32362.0,0.0,162000.0
168452,Oras Balcesti,1.3164083E7,0.0,0.0,0.0,0.0,0.0
160261,Crisan,0.0,0.0,0.0,0.0,0.0,0.0
94731,Valcelele,4.3973745E7,0.0,0.0,3.893958E7,0.0,5432490.0
12812,Zarand,0.0,0.0,0.0,0.0,0.0,218183.0
21007,Agas,26624.0,0.0,0.0,0.0,0.0,0.0
152083,Blejesti,5596115.0,0.0,0.0,0.0,0.0,0.0
143888,Altina,80863.0,0.0,0.0,0.0,0.0,0.0
37397,George Enescu,2490292.0,0.0,0.0,0.0,54315.0,218966.0
53791,Sasca Montana,0.0,0.0,0.0,0.0,0.0,0.0
70174,Simnicu De Sus,97741.0,0.0,0.0,2174846.0,0.0,0.0
102945,Frumusani,0.0,0.0,0.0,1167109.0,0.0,0.0
119331,Oras Sangeorgiu De Padure,0.0,0.0,0.0,0.0,0.0,0.0
176686,Mera,0.0,0.0,0.0,6231361.0,0.0,0.0
135725,Teisani,0.0,0.0,0.0,0.0,0.0,0.0
143922,Apoldu De Jos,0.0,0.0,0.0,0.0,0.0,0.0
12849,Zerind,1441571.0,0.0,0.0,0.0,0.0,63999.0
94768,Vlad Tepes,3.2905976E7,0.0,0.0,0.0,0.0,0.0
127536,Mihaesti,9298635.0,0.0,0.0,0.0,0.0,0.0
45619,Breaza,57294.0,47020.0,0.0,0.0,0.0,0.0
160305,Daeni,272027.0,0.0,0.0,0.0,0.0,1974859.0
29243,Draganesti,0.0,0.0,0.0,619090.0,0.0,0.0
152127,Bogdana,4267303.0,0.0,0.0,0.0,0.0,0.0
160323,Dorobantu,0.0,0.0,0.0,0.0,0.0,0.0
62020,Istria,7915939.0,0.0,0.0,0.0,0.0,2165182.0
94795,Vladeni,4750035.0,0.0,0.0,0.0,0.0,207988.0
127563,Milcov,604419.0,0.0,0.0,0.0,0.0,0.0
12876,Zimandu Nou,8447534.0,0.0,0.0,1.7134772E7,275755.0,0.0
37459,Gorbanesti,0.0,0.0,0.0,35884.0,0.0,18188.0
143959,Arpasu De Jos,535024.0,0.0,0.0,0.0,0.0,217950.0
119386,Sanger,101415.0,0.0,0.0,293662.0,0.0,0.0
53853,Sichevita,0.0,0.0,0.0,0.0,0.0,0.0
4703,Hoparta,0.0,0.0,0.0,271083.0,229621.0,0.0
103014,Fundeni,1.2817063E7,0.0,0.0,0.0,0.0,0.0
45673,Buda,0.0,0.0,0.0,0.0,0.0,0.0
62057,Lipnita,4429081.0,0.0,0.0,0.0,2317741.0,1441895.0
21098,Ardeoani,0.0,0.0,0.0,0.0,344193.0,0.0
168559,Barbatesti,181216.0,0.0,0.0,0.0,0.0,0.0
152172,Botoroaga,1128293.0,0.0,0.0,0.0,0.0,4356766.0
176748,Milcovul,47491.0,0.0,0.0,0.0,0.0,6150.0
135789,Telega,0.0,0.0,0.0,0.0,0.0,0.0
12912,Dorobanti,887309.0,89736.0,0.0,11056.0,0.0,134975.0
111220,Ciresu,0.0,0.0,0.0,0.0,0.0,0.0
78454,Oras Ticleni,0.0,0.0,0.0,0.0,0.0,0.0
12920,Frumuseni,0.0,0.0,0.0,66479.0,0.0,0.0
103032,Oras Fundulea,1.5393164E7,0.0,0.0,2402938.0,6371643.0,238577.0
143995,Atel,0.0,0.0,0.0,0.0,0.0,0.0
160387,Frecatei,2.1142232E7,0.0,0.0,75530.0,47620.0,283192.0
21123,Asau,0.0,0.0,0.0,0.0,0.0,0.0
127625,Morunglav,28090.0,0.0,0.0,0.0,0.0,0.0
78472,Albeni,0.0,0.0,0.0,0.0,0.0,0.0
12938,Zadareni,4895538.0,0.0,0.0,0.0,0.0,0.0
168602,Oras Berbesti,0.0,0.0,0.0,29930.0,0.0,0.0
176793,Movilita,0.0,0.0,0.0,0.0,0.0,0.0
29341,Dragesti,0.0,0.0,0.0,0.0,0.0,0.0
86687,Municipiul Deva,8442284.0,0.0,0.0,6259894.0,249413.0,735554.0
4767,Horea,0.0,0.0,0.0,0.0,0.0,0.0
135850,Tinosu,1672449.0,0.0,0.0,0.0,0.0,2126766.0
152234,Bragadiru,4237140.0,0.0,0.0,0.0,0.0,0.0
111275,Corcova,0.0,3652887.0,0.0,0.0,0.0,0.0
37547,Havarna,131746.0,0.0,0.0,0.0,188983.0,11290.0
119466,Sanpaul,140957.0,0.0,0.0,0.0,1092070.0,12825.0
160430,Greci,346025.0,0.0,0.0,0.0,0.0,0.0
70316,Municipiul Bailesti,4330023.0,0.0,0.0,3754886.0,0.0,5897.0
103087,Gaiseni,250903.0,0.0,0.0,0.0,0.0,0.0
144054,Oras Avrig,6569263.0,0.0,0.0,2.4140778E7,0.0,341658.0
45753,Calvini,0.0,0.0,0.0,0.0,0.0,0.0
62137,Mereni,2.4084405E7,0.0,0.0,0.0,0.0,0.0
152252,Branceni,1426816.0,0.0,0.0,0.0,0.0,0.0
127689,Movileni,2929431.0,0.0,0.0,2012.0,0.0,0.0
160458,Grindu,0.0,0.0,0.0,0.0,0.0,0.0
21196,Balcani,0.0,0.0,0.0,0.0,0.0,0.0
152270,Bujoreni,7856409.0,0.0,0.0,0.0,0.0,130325.0
78542,Alimpesti,0.0,0.0,0.0,0.0,0.0,0.0
70352,Municipiul Calafat,1.0565356E7,0.0,0.0,3321520.0,0.0,709128.0
176855,Nanesti,8104995.0,0.0,0.0,0.0,0.0,0.0
135896,Tomsani,264959.0,0.0,0.0,1.7657193E7,0.0,0.0
29403,Finis,0.0,0.0,0.0,0.0,0.0,0.0
103130,Ganeasa,2.10127105E8,0.0,0.0,0.0,0.0,5877111.0
86749,Carjiti,0.0,0.0,0.0,0.0,0.0,0.0
160476,Hamcearca,2193899.0,0.0,0.0,0.0,0.0,0.0
168675,Berislavesti,466120.0,0.0,0.0,250.0,0.0,0.0
127714,Nicolae Titulescu,5892004.0,0.0,0.0,0.0,0.0,2285420.0
119527,Sanpetru De Campie,0.0,0.0,0.0,42464.0,0.0,100470.0
62191,Mihail Kogalniceanu,1.8738075E7,88016.0,0.0,2905902.0,219000.0,0.0
37618,Hanesti,3228740.0,0.0,0.0,0.0,2859533.0,0.0
144116,Axente Sever,500.0,0.0,0.0,0.0,0.0,0.0
45815,C.a. Rosetti,3133352.0,0.0,0.0,0.0,0.0,0.0
152314,Bujoru,3289981.0,0.0,0.0,3226176.0,0.0,0.0
176891,Naruja,38800.0,0.0,0.0,0.0,0.0,0.0
21249,Beresti-Bistrita,0.0,0.0,0.0,0.0,0.0,0.0
127750,Obarsia,0.0,0.0,0.0,308647.0,0.0,306223.0
78604,Aninoasa,0.0,0.0,0.0,0.0,0.0,0.0
152332,Buzescu,717773.0,0.0,0.0,0.0,0.0,293800.0
70414,Oras Filiasi,0.0,0.0,0.0,46777.0,0.0,1988.0
135949,Valea Calugareasca,3390803.0,674857.0,0.0,0.0,0.0,230981.0
160528,Horia,378960.0,0.0,0.0,0.0,0.0,0.0
144152,Bazna,0.0,4710756.0,0.0,0.0,341700.0,0.0
29467,Girisu De Cris,11660.0,0.0,0.0,0.0,0.0,1438854.0
103194,Gaujani,1.8663341E7,0.0,0.0,281416.0,0.0,0.0
86810,Municipiul Hunedoara,18607.0,46022.0,792.0,50522.0,0.0,0.0
152350,Calinesti,6038117.0,0.0,0.0,0.0,0.0,271733.0
119590,Solovastru,0.0,0.0,0.0,0.0,0.0,0.0
37672,Hiliseu-Horia,0.0,303256.0,0.0,0.0,3837809.0,0.0
54056,Slatina-Timis,0.0,0.0,0.0,0.0,0.0,0.0
62253,Mihai Viteazu,1.0745055E7,0.0,0.0,0.0,1995930.0,0.0
168755,Boisoara,0.0,0.0,0.0,0.0,0.0,0.0
176944,Nereju,0.0,0.0,0.0,0.0,0.0,0.0
160564,Izvoarele,1.1561723E7,218911.0,0.0,0.0,0.0,0.0
111417,Corlatel,0.0,0.0,0.0,0.0,0.0,0.0
4927,Ighiu,1991334.0,690873.0,0.0,268842.0,0.0,2606881.0
45888,Canesti,0.0,0.0,0.0,0.0,0.0,0.0
144198,Biertan,0.0,223939.0,0.0,0.0,0.0,0.0
127812,Oboga,0.0,0.0,47611.0,0.0,0.0,0.0
103238,Ghimpati,5506175.0,10432.0,0.0,6033990.0,0.0,2101408.0
62280,Mircea Voda,2041247.0,28780.0,0.0,0.0,0.0,23811.0
119625,Stanceni,0.0,0.0,0.0,0.0,0.0,0.0
78668,Arcani,2651644.0,0.0,0.0,0.0,0.0,974479.0
29519,Hidiselu De Sus,250861.0,546418.0,0.0,308257.0,0.0,0.0
95060,Municipiul Iasi,8.327671E7,1761821.0,376958.0,1.87212574E8,9021648.0,4.6986271E7
111444,Cujmir,4501975.0,0.0,0.0,1907732.0,0.0,0.0
168791,Budesti,0.0,0.0,0.0,133356.0,0.0,0.0
21338,Beresti-Tazlau,1144525.0,0.0,0.0,0.0,0.0,186898.0
54109,Socol,0.0,0.0,0.0,0.0,0.0,0.0
152412,Calmatuiu,9801146.0,0.0,0.0,0.0,0.0,652830.0
86883,Ghelari,0.0,0.0,0.0,0.0,0.0,0.0
37734,Hlipiceni,2246484.0,0.0,0.0,0.0,0.0,720582.0
70502,Oras Segarcea,2.1875059E8,2.430609E7,0.0,89641.0,0.0,0.0
177003,Nistoresti,0.0,0.0,0.0,0.0,0.0,0.0
144232,Barghis,0.0,475402.0,0.0,0.0,1019479.0,0.0
160617,Jijila,1.7377483E7,0.0,0.0,7961174.0,0.0,1887960.0
119661,Suplac,0.0,0.0,0.0,11816.0,119823.0,0.0
13169,Municipiul Pitesti,3.1862544E7,120726.0,31499.0,1.8207382E7,7222012.0,9685387.0
95088,Barnova,0.0,2223348.0,0.0,0.0,0.0,0.0
103283,Garbovi,1361448.0,0.0,0.0,0.0,0.0,0.0
127858,Oporelu,0.0,0.0,0.0,0.0,0.0,0.0
4981,Intregalde,0.0,0.0,0.0,0.0,0.0,0.0
78711,Baia De Fier,0.0,0.0,0.0,0.0,0.0,0.0
70520,Afumati,1329562.0,0.0,0.0,0.0,0.0,0.0
111480,Devesel,1153904.0,0.0,0.0,3670664.0,36234.0,0.0
13187,Bascov,1369722.0,0.0,0.0,45700.0,0.0,215865.0
29573,Holod,0.0,0.0,0.0,2644322.0,0.0,141248.0
160644,Jurilovca,3391682.0,0.0,0.0,521161.0,0.0,0.0
45959,Catina,0.0,0.0,0.0,0.0,0.0,0.0
37770,Hudesti,821889.0,0.0,0.0,416209.0,28730.0,89242.0
103309,Gogosari,1949661.0,0.0,0.0,0.0,0.0,193550.0
152467,Calmatuiu De Sus,4246530.0,0.0,0.0,0.0,0.0,0.0
54163,Sopotu Nou,0.0,0.0,0.0,0.0,0.0,0.0
62360,Oras Murfatlar,889363.0,56890.0,0.0,566700.0,0.0,0.0
86936,Teliucu Inferior,0.0,0.0,0.0,0.0,0.0,0.0
127901,Optasi-Magura,0.0,0.0,0.0,0.0,0.0,0.0
78748,Balanesti,0.0,0.0,0.0,0.0,0.0,0.0
70566,Almaj,1250.0,0.0,0.0,0.0,0.0,0.0
136107,Valea Doftanei,258797.0,0.0,0.0,1371209.0,0.0,0.0
21418,Berzunti,0.0,0.0,0.0,0.0,0.0,0.0
